txn_id,property_id,sale_price,sale_date,price_per_sqft,transaction_type,sale_year,sale_month,sale_quarter
1446,581,20398631.44,2020-03-01,18611.89,Sale,2020,3,1
1447,581,22348174.32,2023-01-30,20390.67,Resale,2023,1,1
1448,582,35594462.49,2018-08-18,19654.59,Resale,2018,8,3
1449,583,16546530.0,2020-05-22,11571.0,Resale,2020,5,2
1450,583,16730799.8,2023-12-14,11699.86,Resale,2023,12,4
1451,583,16864461.9,2023-04-09,11793.33,Sale,2023,4,2
1452,584,7732485.02,2019-05-31,17494.31,Resale,2019,5,2
1453,585,29557752.66,2019-06-03,7772.22,Sale,2019,6,2
1454,585,40630719.58,2024-03-05,10683.86,Resale,2024,3,1
1455,586,9405429.93,2018-04-03,17646.21,Resale,2018,4,2
1456,586,9533291.3,2019-10-31,17886.1,Resale,2019,10,4
1457,586,9987135.47,2018-06-21,18737.59,Sale,2018,6,2
1458,586,11496074.46,2021-09-18,21568.62,Resale,2021,9,3
1459,587,42061156.44,2021-04-04,7209.66,Resale,2021,4,2
1460,587,52084726.86,2023-11-05,8927.79,Sale,2023,11,4
1461,587,57378556.8,2024-06-28,9835.2,Resale,2024,6,2
1462,588,7238372.16,2018-06-08,8151.32,Resale,2018,6,2
1463,588,11055706.56,2019-03-04,12450.12,Sale,2019,3,1
1464,588,8087087.04,2022-08-30,9107.08,Resale,2022,8,3
1465,588,9758267.52,2024-04-04,10989.04,Sale,2024,4,2
1466,589,14824172.81,2022-09-22,8286.29,Resale,2022,9,3
1467,589,18307159.02,2022-06-26,10233.18,Resale,2022,6,2
1468,589,12144662.28,2020-08-11,6788.52,Resale,2020,8,3
1469,590,14803512.75,2022-04-06,9732.75,Sale,2022,4,2
1470,590,17217643.95,2021-05-01,11319.95,Resale,2021,5,2
1471,590,17264825.37,2023-10-11,11350.97,Resale,2023,10,4
1472,591,18003478.5,2023-08-08,12634.02,Sale,2023,8,3
1473,591,14241991.5,2020-04-28,9994.38,Sale,2020,4,2
1474,591,12886517.25,2020-01-01,9043.17,Sale,2020,1,1
1475,591,17426310.75,2019-10-30,12228.99,Resale,2019,10,4
1476,592,3530283.8,2021-12-13,6854.92,Resale,2021,12,4
1477,592,7002794.9,2022-11-28,13597.66,Sale,2022,11,4
1478,592,5154078.8,2018-02-13,10007.92,Resale,2018,2,1
1479,593,10022524.2,2020-09-06,7138.55,Resale,2020,9,3
1480,593,14202779.76,2021-07-05,10115.94,Resale,2021,7,3
1481,594,9938744.4,2022-09-24,9323.4,Resale,2022,9,3
1482,594,10754618.16,2018-05-11,10088.76,Resale,2018,5,2
1483,595,6008158.6,2018-04-09,6750.74,Resale,2018,4,2
1484,595,7737615.5,2020-04-25,8693.95,Sale,2020,4,2
1485,595,6906195.3,2018-12-15,7759.77,Sale,2018,12,4
1486,595,7288468.1,2018-07-13,8189.29,Sale,2018,7,3
1487,596,84401770.86,2024-06-16,12257.01,Sale,2024,6,2
1488,596,59181176.12,2019-04-26,8594.42,Sale,2019,4,2
1490,597,2596525.26,2019-08-12,7273.18,Sale,2019,8,3
1491,597,2614225.32,2020-10-11,7322.76,Resale,2020,10,4
1492,597,3018617.07,2022-10-04,8455.51,Sale,2022,10,4
1493,598,47571497.12,2024-02-24,24985.03,Sale,2024,2,1
1494,598,38196429.6,2018-06-06,20061.15,Sale,2018,6,2
1495,598,35999270.72,2019-04-25,18907.18,Resale,2019,4,2
1496,599,24935756.88,2020-04-26,8792.58,Resale,2020,4,2
1497,599,21244844.68,2021-02-21,7491.13,Sale,2021,2,1
1498,600,4161168.5,2022-07-12,7364.9,Resale,2022,7,3
1499,600,4278920.15,2018-03-28,7573.31,Sale,2018,3,1
1500,600,5550927.25,2023-01-17,9824.65,Resale,2023,1,1
1501,601,15681934.62,2023-09-27,12505.53,Resale,2023,9,3
1502,601,10081859.04,2018-10-18,8039.76,Resale,2018,10,4
1503,602,5455582.22,2022-02-07,7122.17,Resale,2022,2,1
1504,602,7157887.0,2022-02-16,9344.5,Resale,2022,2,1
1505,602,6772481.76,2021-04-26,8841.36,Resale,2021,4,2
1506,602,6423315.98,2023-07-20,8385.53,Resale,2023,7,3
1507,603,22139821.12,2024-05-23,15679.76,Resale,2024,5,2
1508,603,16625678.72,2022-02-15,11774.56,Sale,2022,2,1
1509,603,13003093.88,2021-11-04,9208.99,Resale,2021,11,4
1510,604,14028131.0,2022-05-04,10790.87,Sale,2022,5,2
1511,604,15922452.0,2024-04-25,12248.04,Sale,2024,4,2
1512,605,189115414.2,2019-04-15,19277.82,Resale,2019,4,2
1514,605,184453604.1,2021-03-18,18802.61,Sale,2021,3,1
1515,605,201777475.5,2024-04-09,20568.55,Sale,2024,4,2
1516,606,31363769.64,2019-10-20,20459.08,Resale,2019,10,4
1517,606,27470148.93,2019-06-21,17919.21,Resale,2019,6,2
1518,606,37756042.38,2019-08-11,24628.86,Sale,2019,8,3
1519,607,32047707.01,2023-12-10,9406.43,Sale,2023,12,4
1520,607,20749277.33,2018-11-01,6090.19,Resale,2018,11,4
1521,607,29934958.17,2021-07-07,8786.31,Sale,2021,7,3
1522,607,24086536.04,2018-10-02,7069.72,Sale,2018,10,4
1523,608,7645051.02,2021-05-11,11427.58,Resale,2021,5,2
1524,609,6869172.52,2021-04-24,8138.83,Resale,2021,4,2
1525,609,7323177.0,2021-08-02,8676.75,Sale,2021,8,3
1527,609,6841767.84,2018-06-15,8106.36,Sale,2018,6,2
1528,610,63315034.95,2022-04-29,13116.85,Resale,2022,4,2
1529,610,106959176.04,2023-03-13,22158.52,Sale,2023,3,1
1530,610,70248634.29,2018-04-16,14553.27,Sale,2018,4,2
1531,610,96363476.61,2021-05-14,19963.43,Sale,2021,5,2
1532,611,20108425.32,2022-01-24,22121.48,Sale,2022,1,1
1533,611,14852896.38,2019-12-07,16339.82,Sale,2019,12,4
1534,612,3627115.52,2021-03-11,7084.21,Resale,2021,3,1
1535,612,4722498.56,2018-02-09,9223.63,Sale,2018,2,1
1536,613,12395940.0,2022-11-23,10078.0,Sale,2022,11,4
1537,613,9036416.4,2021-04-01,7346.68,Sale,2021,4,2
1538,614,17479211.75,2019-01-05,7683.17,Sale,2019,1,1
1539,614,17457030.5,2018-12-29,7673.42,Sale,2018,12,4
1540,614,14155687.0,2022-01-21,6222.28,Sale,2022,1,1
1541,615,63251702.8,2023-05-13,11057.99,Resale,2023,5,2
1542,615,59289172.8,2024-05-16,10365.24,Sale,2024,5,2
1543,615,46499138.4,2018-04-21,8129.22,Resale,2018,4,2
1544,616,37168867.81,2020-11-01,24277.51,Sale,2020,11,4
1545,616,29995566.34,2019-07-13,19592.14,Sale,2019,7,3
1546,616,31976603.79,2019-09-23,20886.09,Resale,2019,9,3
1547,616,32347136.41,2021-05-23,21128.11,Resale,2021,5,2
1548,617,6623335.98,2018-12-20,5983.14,Sale,2018,12,4
1549,618,4327399.25,2020-04-15,10900.25,Resale,2020,4,2
1550,619,29914099.14,2020-12-09,9018.42,Resale,2020,12,4
1551,619,31334272.69,2023-04-22,9446.57,Sale,2023,4,2
1552,620,106631026.88,2020-05-27,10671.64,Resale,2020,5,2
1553,620,81198988.8,2019-12-22,8126.4,Resale,2019,12,4
1554,621,26583036.48,2024-02-18,26556.48,Resale,2024,2,1
1555,621,20928297.39,2018-12-24,20907.39,Sale,2018,12,4
1556,621,24560616.08,2023-07-15,24536.08,Sale,2023,7,3
1557,621,16677020.36,2021-04-04,16660.36,Sale,2021,4,2
1558,622,16707856.08,2019-04-23,11412.47,Sale,2019,4,2
1559,623,3207130.5,2019-11-09,6108.82,Sale,2019,11,4
1560,624,18704075.44,2023-08-21,9523.46,Sale,2023,8,3
1561,624,17158603.84,2020-07-05,8736.56,Sale,2020,7,3
1562,625,21736516.44,2021-04-02,11995.87,Resale,2021,4,2
1563,626,37493680.77,2019-10-29,7479.29,Sale,2019,10,4
1564,627,35178848.04,2024-06-27,9653.91,Resale,2024,6,2
1565,628,32589311.0,2021-05-22,21370.04,Resale,2021,5,2
1566,628,34121570.0,2019-10-09,22374.8,Sale,2019,10,4
1567,628,30698692.25,2019-04-25,20130.29,Sale,2019,4,2
1569,629,9101299.1,2018-10-15,6921.14,Sale,2018,10,4
1570,629,9488001.15,2020-02-27,7215.21,Resale,2020,2,1
1571,630,24310520.34,2024-04-19,12524.74,Sale,2024,4,2
1572,630,21902651.61,2019-01-21,11284.21,Resale,2019,1,1
1573,630,15635279.07,2019-09-13,8055.27,Sale,2019,9,3
1574,630,24016478.25,2022-11-01,12373.25,Resale,2022,11,4
1575,631,68408237.4,2018-08-09,8322.17,Resale,2018,8,3
1576,631,66500786.4,2018-10-11,8090.12,Resale,2018,10,4
1577,631,83065566.0,2018-12-15,10105.3,Sale,2018,12,4
1578,631,74077160.4,2020-06-10,9011.82,Sale,2020,6,2
1579,632,29350596.0,2023-09-05,24458.83,Resale,2023,9,3
1580,633,21501796.41,2018-05-27,16943.89,Resale,2018,5,2
1581,633,16381546.38,2018-05-04,12909.02,Sale,2018,5,2
1582,633,27049610.61,2020-09-06,21315.69,Sale,2020,9,3
1583,634,40821546.9,2018-04-04,18272.85,Sale,2018,4,2
1584,634,36574132.06,2021-01-20,16371.59,Resale,2021,1,1
1585,635,147600160.2,2022-10-27,20448.9,Sale,2022,10,4
1586,635,132276851.46,2023-07-13,18325.97,Sale,2023,7,3
1587,635,158291461.8,2020-11-14,21930.1,Resale,2020,11,4
1588,636,49357218.24,2021-11-13,12388.86,Sale,2021,11,4
1589,636,51364437.12,2023-07-25,12892.68,Resale,2023,7,3
1590,636,47332111.2,2021-11-21,11880.55,Sale,2021,11,4
1591,636,41698615.68,2022-01-06,10466.52,Resale,2022,1,1
1592,637,5821925.52,2020-07-15,10741.56,Sale,2020,7,3
1593,637,6042140.12,2022-03-26,11147.86,Sale,2022,3,1
1594,638,21116522.67,2022-06-04,11408.17,Sale,2022,6,2
1595,639,49534776.72,2023-07-31,9420.84,Sale,2023,7,3
1596,639,41337817.62,2019-01-16,7861.89,Sale,2019,1,1
1597,640,9060062.85,2022-12-06,8274.03,Sale,2022,12,4
1598,640,7134680.55,2020-02-09,6515.69,Resale,2020,2,1
1599,640,8391740.55,2020-04-22,7663.69,Sale,2020,4,2
1600,641,47809528.64,2022-06-23,7847.92,Resale,2022,6,2
1601,641,40950363.08,2018-04-04,6721.99,Sale,2018,4,2
1602,641,51396315.48,2021-11-15,8436.69,Resale,2021,11,4
1603,641,37820476.24,2022-07-08,6208.22,Resale,2022,7,3
1604,642,4245983.2,2020-10-02,7208.8,Sale,2020,10,4
1605,642,4083637.13,2020-10-12,6933.17,Sale,2020,10,4
1606,642,6164462.22,2023-03-05,10465.98,Sale,2023,3,1
1607,642,4019907.33,2018-04-30,6824.97,Resale,2018,4,2
1608,643,15906342.48,2021-07-27,19932.76,Sale,2021,7,3
1609,644,7722583.6,2023-07-23,12455.78,Sale,2023,7,3
1610,645,3284378.24,2018-07-18,6037.46,Resale,2018,7,3
1611,645,3953101.12,2020-03-21,7266.73,Sale,2020,3,1
1612,645,4822434.88,2020-01-18,8864.77,Sale,2020,1,1
1613,646,7319935.61,2020-06-01,24481.39,Sale,2020,6,2
1614,646,6347429.14,2022-07-22,21228.86,Resale,2022,7,3
1615,646,6843491.07,2023-12-30,22887.93,Resale,2023,12,4
1616,647,7103524.18,2021-03-14,7646.42,Sale,2021,3,1
1617,647,5300140.09,2019-12-02,5705.21,Sale,2019,12,4
1618,647,9505082.08,2023-04-02,10231.52,Resale,2023,4,2
1620,649,12898175.4,2019-08-06,7025.15,Resale,2019,8,3
1621,649,15765530.04,2024-01-28,8586.89,Sale,2024,1,1
1622,650,12952134.03,2024-03-04,23678.49,Resale,2024,3,1
1623,650,11736853.19,2021-01-28,21456.77,Resale,2021,1,1
1624,650,10035130.72,2021-07-19,18345.76,Sale,2021,7,3
1625,651,40748410.2,2019-04-14,18030.27,Resale,2019,4,2
1626,651,45634326.8,2018-04-09,20192.18,Sale,2018,4,2
1627,652,8457734.08,2023-10-29,23757.68,Sale,2023,10,4
1628,652,8271061.92,2020-08-21,23233.32,Resale,2020,8,3
1629,652,8695040.12,2023-07-24,24424.27,Sale,2023,7,3
1630,653,53470880.19,2020-03-11,17525.69,Resale,2020,3,1
1631,653,69525882.9,2024-04-23,22787.9,Sale,2024,4,2
1632,653,59948366.76,2019-08-19,19648.76,Sale,2019,8,3
1633,653,61775946.27,2023-12-19,20247.77,Sale,2023,12,4
1634,654,10412424.66,2020-11-23,6661.82,Sale,2020,11,4
1635,655,37143034.5,2020-11-11,17275.83,Resale,2020,11,4
1636,655,50958289.5,2022-01-31,23701.53,Resale,2022,1,1
1637,655,45878979.0,2022-08-20,21339.06,Resale,2022,8,3
1638,655,52145691.5,2021-01-25,24253.81,Resale,2021,1,1
1639,656,6711287.37,2020-12-24,6496.89,Sale,2020,12,4
1640,656,5870745.6,2022-05-29,5683.2,Sale,2022,5,2
1641,656,8591946.51,2023-07-05,8317.47,Sale,2023,7,3
1642,656,8524522.6,2019-06-18,8252.2,Sale,2019,6,2
1643,657,80519078.1,2020-07-22,10121.82,Sale,2020,7,3
1644,657,77748828.9,2023-02-17,9773.58,Resale,2023,2,1
1645,657,68015409.1,2021-11-14,8550.02,Sale,2021,11,4
1646,657,111365863.4,2024-06-13,13999.48,Resale,2024,6,2
1647,658,4622196.75,2022-06-25,7279.05,Sale,2022,6,2
1648,658,5184622.6,2019-05-15,8164.76,Resale,2019,5,2
1649,658,5519826.4,2022-01-07,8692.64,Resale,2022,1,1
1650,658,3746334.9,2018-01-20,5899.74,Sale,2018,1,1
1651,659,38815636.97,2021-01-08,8744.23,Resale,2021,1,1
1652,660,53562815.57,2022-02-23,19845.43,Resale,2022,2,1
1653,661,25457315.55,2024-02-07,10114.15,Sale,2024,2,1
1654,661,23950312.14,2021-06-30,9515.42,Sale,2021,6,2
1655,662,8473662.57,2018-10-08,19660.47,Sale,2018,10,4
1656,662,10933577.83,2022-08-24,25367.93,Resale,2022,8,3
1657,662,7832675.06,2019-04-30,18173.26,Sale,2019,4,2
1658,662,7102039.55,2021-06-11,16478.05,Resale,2021,6,2
1659,663,1716802.9,2020-03-23,5920.01,Resale,2020,3,1
1660,664,61051444.69,2019-01-01,6469.37,Sale,2019,1,1
1661,665,3476867.52,2018-04-01,5913.04,Resale,2018,4,2
1662,665,5011576.92,2021-10-31,8523.09,Resale,2021,10,4
1663,665,5986463.28,2021-01-09,10181.06,Resale,2021,1,1
1664,665,5320676.76,2021-12-07,9048.77,Resale,2021,12,4
1665,666,29471467.41,2022-06-20,7504.83,Sale,2022,6,2
1666,666,31246117.98,2022-04-05,7956.74,Resale,2022,4,2
1667,667,4311604.08,2023-08-10,8554.77,Resale,2023,8,3
1668,667,3914346.24,2019-01-02,7766.56,Resale,2019,1,1
1669,668,8614044.21,2020-03-23,11980.59,Resale,2020,3,1
1670,669,6971927.4,2021-07-13,7239.8,Resale,2021,7,3
1671,669,8750097.27,2021-10-16,9086.29,Resale,2021,10,4
1672,669,9721388.7,2022-08-08,10094.9,Resale,2022,8,3
1673,670,4405893.1,2018-02-06,8622.1,Sale,2018,2,1
1674,671,34746754.9,2018-12-20,8594.3,Sale,2018,12,4
1675,672,12531087.84,2019-07-18,6591.84,Sale,2019,7,3
1676,672,16183897.36,2023-07-27,8513.36,Sale,2023,7,3
1677,672,13244438.09,2020-06-22,6967.09,Resale,2020,6,2
1678,672,17767810.56,2023-04-16,9346.56,Resale,2023,4,2
1679,673,17675313.93,2019-02-10,5609.43,Resale,2019,2,1
1680,673,21467605.45,2020-04-30,6812.95,Resale,2020,4,2
1681,674,42165645.86,2024-01-01,12723.49,Resale,2024,1,1
1682,674,32940132.66,2018-08-15,9939.69,Resale,2018,8,3
1683,675,136905756.4,2018-03-29,22741.82,Sale,2018,3,1
1684,675,102590371.8,2020-11-25,17041.59,Sale,2020,11,4
1685,675,135838651.2,2024-06-07,22564.56,Sale,2024,6,2
1686,675,97822953.2,2022-07-23,16249.66,Resale,2022,7,3
1687,676,22789904.1,2024-02-05,21219.65,Sale,2024,2,1
1688,677,6626633.4,2020-02-14,6175.8,Resale,2020,2,1
1689,678,22809894.36,2018-03-20,6562.11,Sale,2018,3,1
1690,678,27924932.64,2021-01-31,8033.64,Resale,2021,1,1
1691,678,34955698.8,2024-04-20,10056.3,Resale,2024,4,2
1692,679,49657949.54,2023-04-25,11280.77,Resale,2023,4,2
1693,679,41852147.06,2018-05-19,9507.53,Sale,2018,5,2
1694,680,8829248.67,2019-12-09,9670.59,Resale,2019,12,4
1695,680,9789414.25,2024-05-25,10722.25,Resale,2024,5,2
1696,680,8913801.6,2024-06-18,9763.2,Resale,2024,6,2
1697,680,9320086.6,2019-05-24,10208.2,Resale,2019,5,2
1698,681,243708160.41,2021-12-26,25436.61,Resale,2021,12,4
1700,682,8168400.0,2024-06-17,13614.0,Resale,2024,6,2
1701,682,7486476.0,2021-04-17,12477.46,Sale,2021,4,2
1702,682,5699028.0,2018-12-13,9498.38,Resale,2018,12,4
1703,682,6602928.0,2021-12-19,11004.88,Resale,2021,12,4
1704,683,14308037.76,2023-04-29,8562.56,Resale,2023,4,2
1705,683,11367010.92,2019-11-22,6802.52,Sale,2019,11,4
1706,684,11767952.56,2019-04-05,7391.93,Resale,2019,4,2
1707,685,39378997.2,2023-01-05,21938.16,Sale,2023,1,1
1708,686,30232225.8,2021-06-07,10432.1,Resale,2021,6,2
1709,686,26426282.4,2021-03-11,9118.8,Resale,2021,3,1
1710,686,30876654.06,2020-01-25,10654.47,Sale,2020,1,1
1711,687,8028370.53,2019-04-27,8442.03,Resale,2019,4,2
1712,687,9624899.82,2020-05-21,10120.82,Sale,2020,5,2
1713,687,9617424.96,2019-10-27,10112.96,Resale,2019,10,4
1714,688,7940711.02,2023-10-08,9044.09,Resale,2023,10,4
1715,688,6609478.64,2019-01-09,7527.88,Sale,2019,1,1
1716,688,5560927.14,2018-08-06,6333.63,Sale,2018,8,3
1717,689,17796309.31,2018-02-22,6879.13,Resale,2018,2,1
1718,689,21533644.73,2024-03-28,8323.79,Sale,2024,3,1
1720,689,21105004.7,2021-10-15,8158.1,Resale,2021,10,4
1721,690,4881294.5,2018-11-03,6732.82,Sale,2018,11,4
1722,690,5285532.75,2018-06-17,7290.39,Resale,2018,6,2
1723,690,6389548.25,2024-05-08,8813.17,Resale,2024,5,2
1724,690,5176036.0,2024-04-10,7139.36,Resale,2024,4,2
1725,691,20460292.04,2021-03-27,10503.23,Sale,2021,3,1
1726,692,15147527.85,2021-07-07,8486.01,Resale,2021,7,3
1727,692,13001208.15,2019-09-06,7283.59,Sale,2019,9,3
1728,693,21171892.74,2023-06-03,11493.97,Sale,2023,6,2
1729,693,17249151.12,2023-12-31,9364.36,Resale,2023,12,4
1730,694,113145269.52,2022-07-19,19571.92,Resale,2022,7,3
1731,694,149623495.14,2024-06-08,25881.94,Sale,2024,6,2
1732,694,93257068.65,2020-05-02,16131.65,Sale,2020,5,2
1733,695,47603261.04,2022-08-26,8348.52,Resale,2022,8,3
1734,695,49721554.04,2022-03-30,8720.02,Resale,2022,3,1
1735,696,4327215.75,2023-04-19,13314.51,Sale,2023,4,2
1736,696,3140686.25,2018-12-06,9663.65,Resale,2018,12,4
1737,696,4241831.75,2023-10-22,13051.79,Sale,2023,10,4
1738,696,3030950.0,2018-09-23,9326.0,Resale,2018,9,3
1739,697,6222552.41,2023-11-08,8176.81,Resale,2023,11,4
1740,698,26729207.47,2018-01-09,16674.49,Resale,2018,1,1
1741,699,7599648.96,2019-04-21,6118.88,Resale,2019,4,2
1742,700,39785829.12,2018-11-08,9638.04,Resale,2018,11,4
1743,701,1915377.73,2020-11-21,6673.79,Resale,2020,11,4
1744,701,2203850.04,2022-04-13,7678.92,Sale,2022,4,2
1745,701,1982768.2,2019-02-27,6908.6,Sale,2019,2,1
1746,701,2232923.14,2018-09-05,7780.22,Resale,2018,9,3
1747,702,58834005.75,2021-05-27,11457.45,Sale,2021,5,2
1748,702,49476135.8,2021-05-21,9635.08,Resale,2021,5,2
1749,702,52703945.45,2020-05-21,10263.67,Resale,2020,5,2
1750,703,7512161.46,2020-09-14,12077.43,Resale,2020,9,3
1751,703,7814627.62,2023-06-01,12563.71,Resale,2023,6,2
1752,704,2253692.1,2023-02-21,6829.37,Sale,2023,2,1
1753,704,1909416.3,2018-08-20,5786.11,Resale,2018,8,3
1754,704,2569957.5,2024-04-14,7787.75,Sale,2024,4,2
1755,704,2666796.0,2019-08-26,8081.2,Resale,2019,8,3
1756,705,42112336.84,2019-12-08,21956.38,Resale,2019,12,4
1757,705,33850628.56,2019-01-24,17648.92,Sale,2019,1,1
1758,706,24307401.91,2024-03-22,8154.11,Sale,2024,3,1
1759,707,21487398.9,2019-11-11,6926.95,Resale,2019,11,4
1760,707,26446752.42,2023-06-02,8525.71,Sale,2023,6,2
1761,708,8276495.92,2022-07-21,7677.64,Resale,2022,7,3
1762,708,7320406.94,2018-03-21,6790.73,Sale,2018,3,1
1763,708,8472433.2,2024-01-26,7859.4,Resale,2024,1,1
1764,708,10785659.5,2022-01-16,10005.25,Sale,2022,1,1
1765,709,3821006.72,2024-05-28,6972.64,Resale,2024,5,2
1766,709,3646260.48,2023-02-25,6653.76,Sale,2023,2,1
1767,710,4083627.46,2021-06-13,8070.41,Resale,2021,6,2
1768,710,3641079.86,2023-12-10,7195.81,Sale,2023,12,4
1769,710,3276754.8,2019-03-21,6475.8,Sale,2019,3,1
1770,710,3313930.62,2018-02-26,6549.27,Sale,2018,2,1
1771,711,7484010.25,2018-02-09,7567.25,Sale,2018,2,1
1772,711,8761135.62,2023-01-05,8858.58,Sale,2023,1,1
1773,711,9409187.76,2020-10-04,9513.84,Resale,2020,10,4
1774,711,8999425.28,2023-11-01,9099.52,Sale,2023,11,4
1775,712,77848414.74,2022-11-16,9211.74,Sale,2022,11,4
1776,712,60173739.81,2019-11-04,7120.31,Sale,2019,11,4
1777,712,89673983.55,2023-08-05,10611.05,Sale,2023,8,3
1778,712,84194862.21,2024-05-26,9962.71,Sale,2024,5,2
1779,713,22992813.65,2023-08-29,11761.03,Resale,2023,8,3
1780,713,20058084.95,2019-09-26,10259.89,Resale,2019,9,3
1781,713,22157598.55,2023-07-08,11333.81,Resale,2023,7,3
1782,714,24275142.87,2022-08-04,7797.99,Sale,2022,8,3
1783,714,21166345.42,2022-08-06,6799.34,Resale,2022,8,3
1784,714,18271940.28,2018-08-31,5869.56,Resale,2018,8,3
1785,714,29781821.96,2021-03-19,9566.92,Resale,2021,3,1
1786,715,16908728.76,2022-06-06,9547.56,Resale,2022,6,2
1787,715,18209705.36,2022-12-14,10282.16,Sale,2022,12,4
1788,715,19542081.79,2022-10-16,11034.49,Resale,2022,10,4
1789,716,33761719.44,2022-01-16,8617.08,Resale,2022,1,1
1790,716,30410223.06,2019-01-03,7761.67,Sale,2019,1,1
1791,716,33646686.96,2023-08-19,8587.72,Sale,2023,8,3
1792,716,37559319.3,2023-01-04,9586.35,Resale,2023,1,1
1793,717,15286192.59,2023-05-07,13303.91,Resale,2023,5,2
1794,717,11912786.04,2018-01-15,10367.96,Sale,2018,1,1
1795,717,11210126.58,2020-03-04,9756.42,Resale,2020,3,1
1796,717,13097565.9,2021-09-29,11399.1,Sale,2021,9,3
1797,718,16517919.04,2018-09-07,7762.18,Sale,2018,9,3
1798,718,21691725.44,2022-11-27,10193.48,Sale,2022,11,4
1799,719,11622055.5,2020-07-13,17320.5,Sale,2020,7,3
1800,719,13453100.43,2020-06-06,20049.33,Sale,2020,6,2
1801,719,13432527.57,2022-05-13,20018.67,Resale,2022,5,2
1802,719,11651284.26,2021-11-15,17364.06,Sale,2021,11,4
1803,720,8897598.16,2022-12-21,10643.06,Sale,2022,12,4
1804,720,6678895.96,2020-09-16,7989.11,Sale,2020,9,3
1805,720,8722297.32,2018-05-16,10433.37,Resale,2018,5,2
1806,721,19533457.25,2018-06-10,16795.75,Resale,2018,6,2
1807,721,26218299.84,2020-07-19,22543.68,Resale,2020,7,3
1808,721,19697882.19,2018-12-21,16937.13,Resale,2018,12,4
1809,722,53902742.86,2019-08-24,16344.07,Sale,2019,8,3
1810,722,79930921.64,2021-01-18,24236.18,Resale,2021,1,1
1811,722,74394898.84,2022-06-26,22557.58,Resale,2022,6,2
1812,723,64729011.3,2019-05-16,9100.1,Sale,2019,5,2
1813,723,55464186.54,2021-11-04,7797.58,Sale,2021,11,4
1814,723,61272377.82,2023-05-30,8614.14,Sale,2023,5,2
1815,724,9154113.84,2022-01-07,12505.62,Sale,2022,1,1
1816,725,54898857.6,2022-07-30,9733.84,Sale,2022,7,3
1817,725,45031734.0,2020-03-06,7984.35,Sale,2020,3,1
1818,725,71865500.4,2023-07-11,12742.11,Resale,2023,7,3
1819,725,42728922.0,2020-08-02,7576.05,Sale,2020,8,3
1820,726,14531835.84,2019-06-15,8086.72,Sale,2019,6,2
1821,726,18495460.77,2023-12-23,10292.41,Resale,2023,12,4
1822,726,19393349.79,2022-06-28,10792.07,Sale,2022,6,2
1823,727,42354686.32,2023-03-22,13832.36,Sale,2023,3,1
1824,727,30174785.2,2020-06-16,9854.6,Resale,2020,6,2
1825,728,25541181.9,2020-02-02,11974.3,Resale,2020,2,1
1826,728,22621488.84,2020-05-01,10605.48,Sale,2020,5,2
1827,729,176164622.37,2020-08-12,22780.89,Sale,2020,8,3
1828,730,11222237.04,2018-08-06,7325.22,Sale,2018,8,3
1829,730,15248379.0,2024-02-04,9953.25,Resale,2024,2,1
1830,730,12394201.72,2019-08-07,8090.21,Sale,2019,8,3
1831,730,11194078.88,2020-10-25,7306.84,Sale,2020,10,4
1832,731,4504250.52,2022-12-31,8101.17,Sale,2022,12,4
1833,731,4541880.6,2020-12-30,8168.85,Sale,2020,12,4
1834,732,19206739.4,2020-08-13,9666.2,Sale,2020,8,3
1835,732,12017594.57,2019-05-23,6048.11,Sale,2019,5,2
1836,733,4721241.6,2022-02-12,6566.4,Resale,2022,2,1
1837,733,4873712.74,2018-12-04,6778.46,Sale,2018,12,4
1838,733,7012931.87,2022-01-14,9753.73,Resale,2022,1,1
1839,734,38061661.95,2021-01-08,21370.95,Resale,2021,1,1
1840,735,44749793.91,2022-12-07,7462.03,Sale,2022,12,4
1841,735,55090660.89,2023-11-16,9186.37,Resale,2023,11,4
1842,736,8729429.22,2023-05-10,9266.91,Resale,2023,5,2
1843,737,12419264.11,2024-01-23,10238.47,Sale,2024,1,1
1844,737,10138290.39,2022-05-01,8358.03,Resale,2022,5,2
